id,source_type,source,field_or_context,arabic_text,english_translation,treatment,translation_note
SMART-I18N-1173,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:107,double,ابدأ الكتابة...,Start writing...,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1174,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:256,double,أدخل الرابط:,Enter URL:,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1175,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:459,jsx,{charCount.toLocaleString()} حرف,{charCount.toLocaleString()} characters,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1176,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:460,jsx,{wordCount.toLocaleString()} كلمة,{wordCount.toLocaleString()} words,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1177,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:461,jsx,{readingTime} دقيقة قراءة,{readingTime} min read,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1178,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:477,double,القوالب,Templates,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1179,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:502,double,عريض (Ctrl+B),Bold (Ctrl+B),i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1180,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:509,double,مائل (Ctrl+I),Italic (Ctrl+I),i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1181,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:516,double,خط تحت (Ctrl+U),Underline (Ctrl+U),i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1182,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:523,double,خط وسط,Strikethrough,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1183,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:535,double,لون النص,Text Color,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1184,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:560 | frontend/src/admin/components/shared/RichTextEditor.tsx:911,double,تظليل,Highlight,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1185,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:571,double,عنوان رئيسي (H1),Heading 1 (H1),i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1186,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:578,double,عنوان فرعي (H2),Heading 2 (H2),i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1187,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:585,double,عنوان فرعي (H3),Heading 3 (H3),i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1188,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:596,double,محاذاة لليمين,Align Right,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1189,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:603,double,توسيط,Center,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1190,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:610,double,محاذاة لليسار,Align Left,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1191,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:617,double,ضبط,Justify,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1192,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:628,double,قائمة نقطية,Bulleted List,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1193,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:635,double,قائمة مرقمة,Numbered List,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1194,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:642,double,اقتباس,Blockquote,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1195,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:653,double,إدراج صورة,Insert Image,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1196,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:660,double,تضمين يوتيوب,Embed YouTube,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1197,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:666,double,إدراج جدول,Insert Table,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1198,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:673,double,كتلة كود,Code Block,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1199,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:684,double,كود مضمن,Inline Code,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1200,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:691,double,نص سفلي,Subscript,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1201,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:698,double,نص علوي,Superscript,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1202,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:704,double,خط فاصل,Horizontal Rule,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1203,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:711,double,رابط (Ctrl+K),Link (Ctrl+K),i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1204,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:721,double,تراجع (Ctrl+Z),Undo (Ctrl+Z),i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1205,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:727,double,إعادة (Ctrl+Y),Redo (Ctrl+Y),i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1206,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:738,double,عرض المحرر,Editor View,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1207,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:738,double,عرض HTML,HTML View,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1208,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:750,double,أدخل رابط الصورة أو ارفع ملف...,Enter image URL or upload a file...,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1209,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:800,double,رابط فيديو يوتيوب...,YouTube video URL...,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1210,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:832,jsx,جدول:,Table:,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1211,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:890,double,عريض,Bold,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1212,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:897,double,مائل,Italic,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1213,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:904,double,خط تحت,Underline,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1214,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:919,double,رابط,Link,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1215,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:925,double,إزالة الرابط,Remove Link,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1216,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:952,jsx,Markdown/HTML متوافق,Markdown/HTML Compatible,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1217,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:955,jsx,Ctrl+B عريض,Ctrl+B Bold,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
